calories,protein,total_fat,carbohydrate,fiber,sugars,Cluster
243,8.59,2.9,46.35,2.6,5.06,2
293,18.06,15.0,20.29,0.7,0.09,3
394,0.0,0.0,98.6,0.0,0.0,2
22,0.46,0.3,6.5,0.4,2.4,0
471,6.5,21.0,66.0,3.1,14.0,2
48,2.32,0.9,7.62,1.5,1.54,0
366,16.26,2.2,76.39,9.4,1.37,2
207,25.86,11.0,0.0,0.0,0.0,3
68,2.51,3.2,7.41,0.1,2.28,0
319,3.5,12.0,50.5,0.8,0.0,2
300,5.2,11.0,45.0,1.2,18.5,2
17,0.47,0.1,5.66,0.7,1.59,0
225,4.14,16.0,16.07,0.6,14.81,0
88,2.87,3.7,10.78,1.9,0.0,0
74,4.49,0.8,12.24,3.3,2.04,0
24,0.5,0.1,6.2,0.0,0.0,0
85,3.24,2.1,13.47,0.5,0.0,0
325,14.75,18.0,25.14,2.0,2.36,3
492,10.8,25.0,59.0,3.2,9.0,2
401,0.12,0.7,98.55,0.7,95.29,5
237,1.9,11.0,34.0,1.6,15.65,0
524,12.0,28.0,56.0,0.0,56.0,5
54,0.27,0.0,13.92,0.6,13.32,0
37,3.68,0.2,7.29,2.0,1.0,0
23,1.9,0.6,3.8,0.7,3.11,0
66,1.58,0.1,16.02,3.1,0.5,0
461,7.1,16.0,73.9,2.0,22.6,2
23,0.58,0.1,5.37,1.8,2.46,0
187,20.25,12.0,0.0,0.0,0.0,3
55,0.92,0.6,11.54,0.5,9.03,0
334,4.41,19.0,37.43,0.9,22.05,2
96,4.14,3.4,12.3,0.8,4.78,0
255,4.23,4.2,50.05,4.2,27.05,2
200,0.3,20.0,6.7,0.2,1.94,0
191,2.96,19.0,2.82,0.0,3.67,0
173,27.71,6.0,0.0,0.0,0.0,3
129,1.64,0.3,29.99,7.2,4.74,0
105,4.86,1.4,18.6,0.0,2.9,0
889,0.0,99.0,0.0,0.0,0.0,4
507,8.77,52.0,2.0,0.0,0.28,4
48,0.71,2.6,5.29,0.1,0.3,0
335,20.62,0.9,62.83,20.6,8.32,1
81,0.0,0.2,19.68,0.0,14.57,0
180,3.99,10.0,21.3,0.9,5.9,0
154,23.1,4.7,4.9,4.1,0.3,3
29,0.0,0.0,7.41,0.0,7.41,0
462,7.6,19.0,68.4,3.4,13.7,2
97,2.1,5.1,11.1,0.0,0.0,0
83,0.2,0.1,20.73,1.9,0.0,0
28,0.2,0.0,0.87,0.0,0.0,0
110,26.7,0.4,0.0,0.0,0.0,3
124,18.6,2.9,6.2,2.7,0.6,3
100,1.71,0.1,23.4,1.8,9.17,0
48,3.18,1.2,6.16,1.2,1.25,0
51,0.3,0.1,12.7,0.1,12.06,0
51,0.34,0.2,12.91,2.2,8.27,0
433,7.4,13.0,75.6,11.0,22.8,2
154,17.55,8.8,0.0,0.0,0.0,3
217,16.75,17.0,0.2,0.0,0.0,3
38,2.63,0.4,7.75,3.9,0.0,0
367,16.0,6.3,67.0,9.8,1.0,2
365,7.13,0.7,79.95,1.3,0.12,2
312,3.43,15.0,41.44,3.8,0.3,2
407,12.53,39.0,0.83,0.0,0.83,3
276,12.0,21.0,9.2,0.3,6.7,3
37,1.22,0.0,8.16,0.0,7.35,0
330,18.11,21.0,17.72,0.9,0.34,3
126,21.97,3.5,0.0,0.0,0.0,3
311,16.51,17.0,23.16,0.0,0.0,3
187,30.55,7.2,0.0,0.0,0.0,3
64,0.2,0.0,16.2,0.1,0.0,0
38,0.5,0.1,8.69,0.0,8.33,0
170,7.84,8.5,15.51,1.5,2.03,0
100,4.37,4.1,11.45,2.7,2.91,0
101,6.81,2.2,13.5,1.3,0.0,0
0,0.0,0.0,100.0,0.0,0.0,2
39,0.1,0.1,10.5,1.5,0.0,0
445,8.7,15.0,71.6,4.8,0.0,2
274,7.74,0.7,65.0,6.8,0.0,2
472,7.1,21.0,67.78,5.4,0.78,2
121,3.25,2.8,20.68,0.1,0.0,0
50,0.63,0.4,11.51,0.6,10.16,0
76,8.08,4.8,1.87,0.3,0.62,0
519,6.0,29.0,60.8,2.3,30.2,5
99,17.4,3.1,0.29,0.0,0.0,3
81,8.47,4.5,6.53,0.8,0.52,0
19,2.11,0.4,2.92,1.6,0.33,0
105,2.88,1.7,19.56,0.0,0.0,0
161,21.96,7.4,0.15,0.0,0.06,3
172,18.21,9.0,8.36,6.0,2.36,3
148,25.55,2.0,5.13,0.0,0.0,3
342,7.63,1.9,80.37,10.2,33.04,5
17,0.67,0.2,3.43,1.6,1.83,0
140,26.61,3.7,0.0,0.0,0.0,3
884,0.0,100.0,0.0,0.0,0.0,4
884,0.0,100.0,0.0,0.0,0.0,4
619,17.21,57.0,20.59,11.5,0.0,4
37,0.89,0.4,8.85,2.8,3.3,0
201,5.3,7.3,29.68,1.0,24.04,0
267,20.94,20.0,0.15,0.0,0.0,3
178,27.51,7.6,0.0,0.0,0.0,3
884,0.0,100.0,0.0,0.0,0.0,4
95,20.9,0.7,1.31,0.0,0.0,3
387,10.1,9.8,68.61,7.4,24.85,2
42,0.17,0.1,11.27,1.1,9.39,0
61,3.2,1.1,9.88,1.9,3.19,0
240,25.93,14.0,0.0,0.0,0.0,3
515,9.57,26.0,60.48,3.7,50.75,5
100,0.9,6.0,10.6,0.0,10.6,0
73,0.65,0.2,18.75,2.4,0.0,0
380,11.3,4.8,78.04,8.3,16.82,2
241,23.87,15.0,0.0,0.0,0.0,3
53,3.27,1.2,7.35,1.2,1.63,0
147,4.8,3.2,24.8,0.8,2.4,0
101,2.94,1.7,18.53,0.0,0.0,0
57,2.49,1.2,9.23,1.2,2.49,0
12,1.3,0.2,2.13,1.4,0.25,0
30,1.48,0.4,6.46,2.9,2.93,0
49,3.16,1.2,6.24,1.3,1.15,0
428,14.29,9.5,71.21,0.1,47.62,5
366,8.62,4.6,76.74,8.3,28.87,5
361,16.5,6.3,64.21,13.0,1.27,2
638,6.02,68.0,0.0,0.0,0.0,4
136,7.96,8.5,6.96,1.3,0.18,0
208,27.9,9.8,0.0,0.0,0.0,3
19,2.27,0.3,3.11,2.8,0.32,0
53,1.1,2.0,7.63,1.2,0.25,0
391,2.99,18.0,56.2,0.3,41.79,5
167,31.0,3.8,0.0,0.0,0.0,3
233,0.58,13.0,29.28,1.1,28.45,0
493,2.66,20.0,74.61,0.5,46.68,5
28,0.92,0.2,6.7,1.2,4.39,0
56,2.38,1.6,8.73,0.8,0.79,0
96,3.41,1.5,20.98,2.4,4.54,0
124,19.6,3.8,2.93,0.0,0.0,3
20,1.64,0.1,4.31,2.3,2.01,0
0,0.0,0.0,0.83,0.0,0.0,0
330,21.5,2.6,70.09,17.3,17.79,1
375,7.59,5.1,81.5,10.3,27.5,2
161,18.08,9.2,0.11,0.0,0.0,3
501,11.1,26.0,56.3,0.0,56.3,5
155,20.72,7.4,0.0,0.0,0.0,3
176,26.09,8.0,0.0,0.0,0.0,3
487,6.6,23.0,64.3,2.1,6.8,2
35,1.89,0.3,7.88,3.3,3.63,0
81,4.34,1.9,11.53,1.1,0.37,0
110,17.21,3.8,1.82,0.0,0.14,3
254,25.25,16.0,0.0,0.0,0.0,3
259,13.14,4.9,74.24,29.3,15.69,1
245,17.43,19.0,0.0,0.0,0.0,3
517,4.13,30.0,57.97,10.9,9.75,2
540,6.1,31.0,59.9,2.6,26.5,5
153,0.06,0.1,12.82,0.0,12.78,0
55,2.51,3.2,3.99,0.0,0.0,0
522,7.53,28.0,60.5,5.6,49.22,5
143,29.45,2.8,0.0,0.0,0.0,3
496,12.41,25.0,56.74,3.4,6.98,2
34,0.58,0.1,7.93,0.8,7.5,0
208,28.38,9.3,0.65,0.0,0.0,3
77,2.64,0.5,17.61,3.0,0.0,0
20,1.15,0.1,4.5,1.3,0.78,0
92,0.56,0.3,23.53,1.7,21.83,0
56,1.61,1.6,8.06,1.6,0.81,0
37,0.89,0.4,8.85,2.8,3.3,0
118,8.29,0.5,21.09,3.8,0.0,0
47,0.0,0.0,11.94,0.2,11.29,0
410,5.45,10.0,77.99,6.8,30.3,5
198,15.67,0.0,80.21,0.1,0.0,2
86,1.71,0.1,20.01,1.8,0.89,0
222,5.7,2.5,46.6,5.2,0.0,2
307,18.68,17.0,18.77,1.1,0.33,3
213,17.09,15.0,0.09,0.0,0.0,3
206,25.65,11.0,0.12,0.0,0.12,3
437,8.33,17.0,63.49,2.8,11.11,2
357,10.9,1.1,77.7,6.6,3.37,2
374,25.4,6.5,57.6,7.1,0.0,2
38,2.17,0.3,8.48,2.0,0.0,0
251,17.48,20.0,0.19,0.0,0.0,3
123,21.64,3.4,0.0,0.0,0.0,3
56,2.38,1.2,9.52,0.8,0.79,0
116,5.3,3.5,17.3,1.3,6.0,0
255,12.1,13.0,25.2,5.1,3.0,2
398,4.7,11.0,71.1,1.1,33.0,5
355,10.0,1.7,73.6,5.4,2.21,2
355,10.73,4.7,71.08,4.2,2.69,2
622,13.82,58.0,23.68,5.2,0.0,4
34,1.77,1.0,4.66,0.4,0.0,0
219,9.77,8.5,26.01,2.1,4.98,0
318,5.5,9.6,52.8,1.2,29.53,5
22,4.67,0.1,2.8,0.0,0.0,0
42,3.37,1.0,4.99,0.0,5.2,0
46,2.42,0.7,7.71,3.4,1.24,0
53,1.82,0.3,10.92,0.8,0.76,0
117,8.14,0.6,20.69,0.0,0.0,0
326,6.36,13.0,45.35,9.6,4.15,2
209,1.7,11.0,25.52,3.4,6.46,0
162,2.47,5.8,25.01,2.2,0.37,0
382,10.6,4.6,79.79,8.1,25.37,2
148,22.5,0.8,13.4,0.0,9.95,3
19,1.61,0.2,3.75,2.7,1.05,0
60,1.48,1.0,11.42,0.0,9.23,0
334,12.73,11.0,46.66,1.8,6.43,2
144,17.97,7.5,0.0,0.0,0.0,3
468,5.17,18.0,72.23,1.8,32.64,5
446,15.0,15.0,62.78,10.0,20.0,2
35,0.0,0.0,8.81,0.0,8.69,0
388,11.48,6.6,70.75,1.6,8.2,2
237,16.69,18.0,0.0,0.0,0.0,3
235,28.74,13.0,0.13,0.0,0.0,3
298,5.4,8.0,51.15,5.5,11.3,2
144,9.16,1.1,25.28,10.4,0.34,0
115,13.24,5.9,2.16,1.2,1.1,0
390,4.1,9.8,71.8,1.3,30.5,5
0,0.0,0.0,0.0,0.0,0.0,0
286,13.38,18.0,17.44,0.2,1.49,3
124,21.9,4.0,0.21,0.0,0.0,3
130,21.64,4.8,0.12,0.0,0.0,3
366,7.8,4.0,83.0,9.6,29.2,5
236,17.18,18.0,0.0,0.0,0.0,3
240,17.6,14.0,10.6,0.0,8.02,3
174,27.31,6.4,0.0,0.0,0.0,3
244,26.59,14.0,0.16,0.0,0.0,3
35,1.89,0.3,7.88,3.2,3.63,0
472,5.9,23.0,60.0,1.2,24.86,5
215,16.3,9.5,16.2,0.2,8.2,3
265,23.55,18.0,0.0,0.0,0.0,3
101,2.9,1.7,18.43,0.0,0.0,0
69,15.27,0.4,0.0,0.0,0.0,3
29,3.35,0.4,4.98,3.4,0.75,0
55,1.8,2.0,7.46,0.4,0.5,0
0,0.0,0.0,0.0,0.0,0.0,0
97,3.34,1.4,21.71,2.7,7.73,0
457,6.16,26.0,48.62,2.5,3.72,2
154,27.58,4.1,0.0,0.0,0.0,3
67,2.29,1.2,14.34,2.0,4.44,0
340,9.93,1.7,75.39,5.1,0.38,2
410,5.19,10.0,78.59,4.9,29.2,5
153,27.13,4.1,0.0,0.0,0.0,3
246,18.49,19.0,0.06,0.0,0.0,3
509,11.32,51.0,0.39,0.0,0.0,4
81,2.42,4.8,6.45,0.0,0.0,0
46,1.59,1.2,7.19,0.8,0.79,0
338,12.0,1.4,79.0,11.2,12.4,2
506,4.4,27.0,64.7,4.1,33.7,5
178,2.46,8.8,24.13,3.8,0.0,0
287,8.7,6.0,49.6,0.0,0.0,2
356,5.3,2.4,78.2,6.1,0.7,2
388,14.4,36.0,0.0,0.0,0.0,3
523,10.34,31.0,50.52,3.4,0.0,2
390,9.8,8.8,70.9,11.2,17.5,2
58,1.8,1.3,9.5,0.4,0.39,0
353,11.31,4.4,72.58,8.5,20.43,2
390,8.18,10.0,70.53,7.0,29.36,5
21,0.82,0.0,4.53,0.8,3.29,0
3,0.21,0.1,0.25,0.0,0.2,0
47,2.37,1.5,5.97,0.0,0.0,0
607,21.43,56.0,17.86,10.7,3.57,4
126,22.16,3.5,0.0,0.0,0.0,3
229,27.38,12.0,0.0,0.0,0.0,3
272,12.03,13.0,26.19,0.8,9.56,3
102,0.39,6.7,9.99,0.0,9.16,0
365,11.6,4.9,78.5,13.2,15.69,2
375,5.5,4.0,84.69,6.1,33.09,5
78,2.45,4.5,6.94,1.2,0.41,0
47,0.3,0.1,12.2,1.6,0.0,0
97,0.19,0.1,25.25,1.6,0.0,0
372,6.2,16.0,50.9,2.4,31.73,5
13,1.35,0.2,2.23,1.1,0.94,0
26,0.71,0.1,6.11,1.4,2.9,0
293,6.16,11.0,42.41,1.5,4.6,2
26,0.92,0.2,6.11,1.2,3.19,0
32,1.83,0.2,7.34,2.6,2.33,0
365,10.08,3.0,74.42,10.1,0.7,2
178,3.25,17.0,4.68,0.0,4.68,0
337,0.02,36.0,1.98,0.0,0.0,0
26,1.31,0.7,3.61,0.7,0.66,0
459,11.16,17.0,64.7,3.5,0.83,2
467,9.42,18.0,65.81,2.4,1.03,2
164,8.86,0.2,30.88,2.0,0.0,0
125,6.25,2.3,19.53,6.3,3.13,0
402,12.6,4.8,77.2,12.2,22.2,2
396,50.0,12.0,22.0,2.0,4.0,3
884,0.0,100.0,0.0,0.0,0.0,4
22,1.12,0.5,4.32,1.9,0.78,0
245,18.6,15.0,9.9,0.0,2.1,3
393,17.88,9.2,59.58,5.9,27.3,2
455,8.6,20.0,60.13,4.3,34.0,5
47,2.71,1.0,6.69,0.9,1.27,0
85,1.54,2.7,13.85,2.3,9.23,0
94,4.97,2.8,12.69,1.1,0.0,0
64,1.7,2.2,9.1,1.1,0.0,0
99,2.86,4.8,11.15,0.0,10.5,0
54,1.54,1.2,10.0,2.3,8.46,0
85,1.54,3.1,13.08,2.3,10.0,0
20,1.15,0.1,4.5,1.3,0.78,0
517,8.21,26.0,62.06,7.8,34.96,5
412,4.6,13.0,68.41,1.1,30.9,5
35,3.4,0.2,4.85,0.0,4.85,0
192,6.46,12.0,15.58,0.7,2.83,0
117,8.13,0.7,20.32,3.6,0.0,0
592,17.4,53.0,21.5,4.7,0.0,4
362,22.1,8.2,62.59,16.8,18.6,1
81,1.61,3.6,9.68,0.0,2.42,0
315,13.5,28.0,1.7,0.0,0.3,3
444,3.63,20.0,65.75,1.8,37.1,5
100,2.1,0.1,23.28,1.6,0.0,0
4,0.28,0.2,0.3,0.0,0.29,0
370,8.3,4.1,81.4,8.7,21.2,2
11,2.52,0.0,0.32,0.0,0.0,0
192,27.03,8.4,0.0,0.0,0.0,3
313,13.28,28.0,1.92,0.0,0.0,3
105,2.76,1.7,19.74,0.0,0.0,0
77,4.62,1.7,11.17,1.7,1.91,0
199,18.56,13.0,0.0,0.0,0.0,3
423,4.17,10.0,78.16,2.1,37.5,5
857,1.76,94.0,0.0,0.0,0.0,4
17,0.67,0.2,3.43,1.6,1.83,0
63,11.3,0.8,2.6,0.0,0.0,0
164,26.13,5.8,0.0,0.0,0.0,3
201,35.73,5.3,0.0,0.0,0.0,3
198,28.04,9.5,0.16,0.0,0.0,3
1,0.06,0.0,0.17,0.0,0.02,0
472,4.9,18.0,73.5,2.5,29.7,5
65,1.61,2.8,8.06,0.8,0.81,0
387,9.39,1.9,83.0,7.5,13.19,2
192,22.6,11.0,0.0,0.0,0.0,3
129,7.05,0.8,24.02,9.4,0.0,0
128,7.52,0.1,24.77,7.3,0.0,0
167,20.94,8.4,0.49,0.0,0.0,3
265,12.93,11.0,29.03,1.5,3.39,3
40,2.38,0.8,6.35,0.0,0.79,0
713,0.22,80.0,0.75,0.0,0.0,4
73,0.81,4.8,7.26,2.4,0.81,0
327,2.8,16.0,20.9,0.0,19.76,0
255,9.9,1.9,50.3,3.0,0.88,2
564,1.2,61.0,3.5,0.0,2.45,4
175,0.0,20.0,0.4,0.0,0.0,0
136,29.51,2.0,0.0,0.0,0.0,3
113,19.15,3.5,0.0,0.0,0.0,3
106,4.7,2.6,16.3,2.7,2.9,0
452,4.93,25.0,51.33,1.9,26.65,5
40,0.07,0.0,10.42,0.0,9.98,0
884,0.0,100.0,0.0,0.0,0.0,4
272,2.58,17.0,28.88,2.7,0.56,2
90,2.01,0.2,20.71,3.3,6.48,0
63,1.4,3.5,6.39,0.0,6.4,0
326,4.3,11.0,54.6,1.1,0.0,2
22,1.12,0.5,4.32,1.9,0.78,0
208,27.87,9.8,0.0,0.0,0.0,3
124,7.98,1.1,21.49,5.5,3.8,0
476,8.0,23.0,61.3,2.1,5.4,2
449,4.8,18.0,69.9,2.9,31.65,5
7,1.36,0.0,0.38,0.0,0.22,0
71,4.33,1.0,11.82,0.0,0.0,0
63,2.26,1.5,9.95,0.4,7.86,0
183,21.43,4.5,14.25,0.0,0.81,3
56,0.81,2.4,7.26,1.6,0.81,0
56,1.61,1.2,9.68,0.8,2.42,0
18,2.95,0.4,1.92,1.6,0.32,0
452,13.3,15.0,67.0,2.2,0.8,2
389,6.19,2.3,85.79,3.8,17.84,2
222,12.7,8.3,24.6,3.9,2.3,0
53,2.86,0.8,8.16,1.2,1.63,0
267,8.2,3.6,49.6,2.3,4.31,2
71,2.32,1.4,15.06,2.3,2.42,0
2,0.1,0.0,0.34,0.0,0.0,0
9,0.12,0.2,1.67,0.0,0.0,0
500,9.7,25.0,60.5,2.3,1.5,2
106,6.4,0.4,19.83,5.5,1.39,0
408,4.69,6.5,82.8,2.0,26.0,5
139,9.73,0.4,25.09,6.3,0.34,0
40,2.38,1.6,4.76,0.0,0.79,0
492,4.33,21.0,71.19,2.8,63.68,5
330,4.34,11.0,53.42,1.4,21.34,2
512,11.3,26.0,57.0,0.0,57.0,5
232,18.51,17.0,0.08,0.0,0.0,3
109,22.23,1.6,0.0,0.0,0.0,3
258,21.7,19.0,0.9,0.0,0.0,3
368,9.77,3.1,73.65,2.9,16.03,2
63,0.2,0.1,17.0,0.0,0.0,0
83,0.9,0.2,19.31,1.4,12.76,0
159,16.85,10.0,0.0,0.0,0.0,3
113,2.95,3.0,18.68,0.0,0.0,0
401,0.12,0.7,98.55,0.0,95.29,5
121,1.5,0.9,26.64,1.5,23.88,0
71,1.98,1.4,12.6,0.0,10.67,0
48,1.11,1.5,7.47,1.2,1.17,0
157,18.8,8.5,0.0,0.0,0.0,3
83,0.07,0.0,2.6,0.0,0.0,0
370,10.5,1.5,76.5,3.8,0.2,2
61,2.36,1.5,9.45,1.2,2.09,0
34,0.67,0.1,8.79,2.6,0.0,0
380,5.8,5.1,83.5,6.2,34.09,5
81,0.81,4.8,8.06,2.4,3.23,0
257,6.31,16.0,22.02,1.8,17.07,0
503,4.1,24.0,68.83,1.9,33.8,5
396,4.19,4.2,86.55,1.8,41.66,5
111,4.9,3.7,14.9,2.3,2.0,0
49,0.64,0.4,10.68,0.6,8.68,0
50,2.0,0.8,9.0,2.4,2.13,0
107,0.38,0.1,27.86,0.0,0.0,0
111,8.7,3.8,11.6,0.0,0.0,0
148,2.4,0.3,35.19,1.0,29.68,0
132,8.86,0.5,23.71,8.7,0.32,0
457,11.71,16.0,66.2,0.0,0.69,2
112,3.53,0.0,23.53,1.2,14.97,0
209,23.19,13.0,0.0,0.0,0.0,3
239,3.9,5.9,42.75,4.3,21.82,2
153,3.53,5.7,25.63,0.8,5.49,0
492,10.8,25.0,57.1,0.0,57.1,5
367,7.1,2.9,85.3,8.1,32.1,5
229,5.59,9.0,31.49,5.8,1.3,2
119,18.2,3.1,4.63,0.0,3.33,3
75,5.3,1.0,10.8,0.0,0.0,0
143,9.01,0.7,26.22,9.0,0.34,0
429,18.57,16.0,53.26,11.4,17.14,2
884,0.0,100.0,0.0,0.0,0.0,4
364,17.03,8.0,62.94,14.3,1.43,1
77,3.08,2.3,10.0,2.3,7.69,0
385,0.6,0.3,97.6,0.0,0.0,2
457,5.3,24.0,57.7,1.7,0.0,2
494,7.5,25.0,60.0,1.3,13.5,2
479,7.7,21.0,66.2,2.0,17.3,2
520,10.8,27.0,56.2,0.0,56.0,5
484,10.8,21.0,63.7,2.5,1.0,2
41,2.45,0.4,6.94,0.4,1.22,0
147,10.62,5.8,14.94,0.0,0.0,0
464,5.21,19.0,71.0,2.9,40.67,5
53,0.03,0.0,13.5,0.0,0.0,0
132,4.39,0.1,29.63,5.5,0.0,0
639,9.42,66.0,0.0,0.0,0.0,4
161,27.31,5.8,0.0,0.0,0.0,3
514,11.8,27.0,56.0,0.0,56.0,5
178,23.25,8.8,0.0,0.0,0.0,3
399,3.63,16.0,60.31,3.2,37.76,5
100,16.46,3.3,0.0,0.0,0.0,3
29,0.59,0.7,5.04,0.6,2.17,0
22,2.11,0.4,3.87,1.3,2.5,0
52,0.44,0.3,12.37,0.6,10.33,0
717,0.16,81.0,0.7,0.0,0.0,4
383,5.4,4.0,85.5,4.3,25.0,5
410,5.69,7.3,83.3,3.9,41.59,5
107,2.76,1.7,20.2,0.0,0.0,0
202,14.24,11.0,10.33,0.0,0.0,3
258,8.8,7.9,38.3,2.1,4.7,2
537,7.1,30.0,60.6,3.2,40.8,5
164,6.68,5.0,23.1,1.2,1.57,0
582,19.33,50.0,24.07,11.1,2.73,4
592,20.06,51.0,22.89,10.6,3.11,4
86,2.1,2.7,13.2,0.0,3.6,0
61,0.45,0.1,16.19,0.7,15.49,0
310,10.21,3.4,79.77,16.9,17.17,1
354,9.09,1.9,81.81,10.9,20.0,2
34,0.69,0.4,7.06,2.3,0.0,0
536,9.6,31.0,54.1,3.8,23.63,5
454,20.36,41.0,0.0,0.0,0.0,3
72,1.74,0.4,18.13,1.2,3.23,0
79,2.41,0.5,19.44,2.0,5.59,0
96,3.41,1.5,20.98,2.4,4.54,0
36,2.55,0.5,7.1,2.6,1.74,0
95,4.4,0.2,19.0,0.0,19.0,0
4,0.0,0.0,1.26,0.0,0.84,0
376,8.85,5.0,79.69,7.1,32.89,5
389,4.6,2.7,87.9,1.4,38.6,5
465,4.5,15.0,78.1,1.5,37.2,5
472,8.4,20.0,66.5,3.9,11.7,2
99,2.4,6.5,7.7,0.0,0.0,0
398,4.46,10.0,74.68,4.4,32.7,5
84,0.2,2.7,15.5,1.9,10.3,0
64,0.2,0.0,15.8,2.0,6.8,0
172,20.85,9.3,0.0,0.0,0.0,3
105,7.54,0.6,18.34,6.4,2.01,0
118,8.34,0.4,21.1,8.3,2.9,0
158,32.48,1.4,1.64,0.0,0.0,3
136,20.48,5.4,0.0,0.0,0.0,3
149,9.06,0.5,27.91,5.3,0.36,0
62,3.2,1.1,9.88,1.9,3.19,0
374,7.7,2.0,85.2,6.3,24.8,2
463,5.88,21.0,64.69,2.6,44.29,5
313,5.5,9.4,55.5,8.2,23.07,2
308,12.09,22.0,15.9,1.8,3.12,3
328,63.63,0.5,25.41,5.5,20.0,3
179,2.02,6.3,28.46,1.1,18.8,0
81,0.07,0.0,2.05,0.0,0.0,0
274,14.38,13.0,24.69,2.0,3.39,3
213,33.04,8.0,0.0,0.0,0.0,3
279,11.26,15.0,26.39,0.8,3.67,3
250,16.28,11.0,20.89,1.4,3.64,3
414,3.4,9.0,80.5,0.0,19.36,2
104,3.42,1.8,18.63,1.7,1.87,0
291,9.62,5.7,50.43,2.2,3.55,2
100,17.86,2.6,0.0,0.0,0.0,3
98,3.28,0.8,23.5,2.8,3.78,0
538,16.9,52.0,0.0,0.0,0.0,4
52,0.9,0.1,11.4,0.1,0.04,0
118,8.29,0.5,21.09,3.8,0.0,0
437,5.3,16.0,69.9,2.4,36.2,5
420,6.1,14.0,69.1,3.6,32.3,5
20,0.33,0.1,4.83,2.6,0.0,0
22,4.67,0.1,2.8,0.0,0.0,0
78,3.5,2.0,11.97,1.2,0.8,0
12,1.3,0.2,2.13,1.4,0.25,0
40,3.27,0.2,6.46,2.8,3.99,0
47,0.2,0.1,11.6,0.1,11.52,0
45,0.0,0.2,10.8,0.0,9.49,0
78,0.35,0.1,20.2,0.8,16.9,0
140,8.23,0.6,26.05,10.5,0.37,0
359,31.2,2.6,60.6,8.3,20.3,2
498,4.1,24.0,68.8,1.9,33.8,5
26,0.92,0.2,6.11,1.2,4.39,0
136,20.05,5.6,0.0,0.0,0.0,3
46,0.77,0.1,11.76,1.5,10.26,0
54,0.91,0.0,13.81,1.5,12.31,0
169,3.97,5.7,25.55,0.1,21.19,0
43,0.6,0.1,10.28,0.1,10.18,0
369,3.96,1.7,89.2,2.2,35.43,5
359,40.96,6.2,40.54,3.0,0.0,3
365,7.1,8.0,74.3,9.8,3.5,2
17,1.61,0.2,3.16,2.7,0.46,0
101,3.5,3.1,14.74,0.0,0.0,0
159,25.14,6.3,0.46,0.0,0.0,3
320,4.9,0.6,82.89,0.0,0.0,2
145,16.3,5.6,7.4,3.5,1.0,3
212,12.69,12.0,13.96,0.0,0.0,3
109,20.95,2.2,0.0,0.0,0.0,3
256,11.72,13.0,22.39,2.9,1.2,3
35,1.89,0.3,7.88,3.3,3.63,0
146,24.18,4.7,0.0,0.0,0.0,3
68,2.57,1.4,11.42,1.1,2.72,0
390,16.67,7.7,63.42,7.7,42.31,5
389,6.67,6.7,75.47,4.6,31.54,5
488,6.7,22.0,67.1,2.1,23.9,5
372,12.38,5.1,74.9,10.2,16.34,2
379,11.23,4.9,78.09,8.7,16.67,2
447,6.8,18.0,66.4,0.0,0.0,2
114,7.37,0.4,21.02,4.9,1.41,0
213,23.9,9.3,8.5,4.4,1.2,3
60,3.8,1.6,7.5,0.8,1.12,0
207,0.98,10.0,28.26,0.8,18.33,0
90,4.37,2.4,12.7,1.6,3.17,0
360,9.11,4.0,75.68,5.8,35.65,5
495,7.9,25.0,61.4,1.8,14.6,2
493,7.9,24.0,62.0,1.3,12.6,2
172,27.71,6.8,0.0,0.0,0.0,3
117,8.14,0.6,20.7,0.0,0.0,0
443,9.7,14.0,72.0,2.5,1.2,2
162,1.2,0.1,40.2,0.2,28.63,0
421,6.4,9.9,76.68,2.3,28.0,5
175,26.37,7.7,0.09,0.0,0.09,3
34,0.58,0.1,7.93,0.8,7.2,0
122,19.56,4.3,0.0,0.0,0.0,3
38,0.72,0.1,8.82,0.0,0.0,0
48,1.59,0.8,7.94,0.8,1.59,0
392,6.2,11.0,69.6,1.4,36.5,5
225,16.3,17.0,0.0,0.0,0.0,3
189,13.3,6.4,19.69,1.2,1.3,3
154,7.07,5.7,18.5,1.2,4.5,0
318,12.53,30.0,0.0,0.0,0.0,3
60,5.27,0.9,11.15,2.0,1.0,0
356,4.4,10.0,63.2,1.0,57.39,5
221,12.33,12.0,15.95,0.7,1.93,3
420,4.47,13.0,72.31,2.6,38.78,5
55,0.4,0.5,12.2,0.0,0.0,0
53,1.82,0.3,10.92,0.8,0.76,0
139,8.98,0.7,25.13,5.0,0.0,0
492,10.8,25.0,59.0,3.2,9.0,2
33,2.0,0.6,6.4,2.9,0.5,0
148,18.72,7.6,0.03,0.0,0.0,3
212,0.0,0.0,52.93,0.9,42.0,5
49,1.63,0.4,9.8,1.6,3.27,0
79,2.61,3.9,8.28,1.0,0.23,0
28,2.17,0.5,5.29,2.2,2.34,0
78,5.15,0.3,14.26,4.5,4.4,0
333,5.0,12.0,51.6,0.0,0.0,2
52,0.36,0.1,13.45,0.8,12.65,0
469,5.7,31.0,42.3,3.4,0.15,2
86,1.71,0.1,20.01,2.0,0.89,0
88,4.4,3.1,11.88,2.2,2.64,0
46,0.0,0.0,12.08,0.0,11.67,0
374,7.12,17.0,47.84,0.7,24.9,5
114,23.2,1.7,0.0,0.0,0.0,3
273,11.25,11.0,31.86,2.1,3.69,2
